COMPONENT_ALIB_ID,COMPONENT_NAME,COMPONENT_LIB_ID,COMPONENT_TYPE,CLONE_SET_ID,BLANK
1-1-CAVSQDN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,1-1-CAVSQDN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
1-13-ARBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,1-13-ARBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
1-36-INFBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,1-36-INFBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
1-37-ARBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,1-37-ARBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
1-4-ADABN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,1-4-ADABN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
1-41-INFBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,1-41-INFBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
1-501-AVNBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,1-501-AVNBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
1-94-FABN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,1-94-FABN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
1-BDE-1-AD|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,1-BDE-1-AD|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
109-MDM-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,109-MDM-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
11-AVN-RGT|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,11-AVN-RGT|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
12-AVNBDE|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,12-AVNBDE|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
125-FSB|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,125-FSB|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
127-DASB|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,127-DASB|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
141-SIGBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,141-SIGBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
15-PLS-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,15-PLS-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
16-ENGBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,16-ENGBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
18-MPBDE|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,18-MPBDE|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
19-MMC|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,19-MMC|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
2-3-FABN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,2-3-FABN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
2-37-ARBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,2-37-ARBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
2-4-FABN-MLRS|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,2-4-FABN-MLRS|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
2-501-AVNBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,2-501-AVNBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
2-6-INFBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,2-6-INFBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
2-70-ARBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,2-70-ARBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
200-MMC|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,200-MMC|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
205-MIBDE|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,205-MIBDE|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
208-SCCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,208-SCCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
22-SIGBDE|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,22-SIGBDE|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
226-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,226-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
23-ORDCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,23-ORDCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
238-POL-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,238-POL-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
24-ORDCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,24-ORDCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
244-ENGBN-CBTHVY|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,244-ENGBN-CBTHVY|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
25-FABTRY-TGTACQ|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,25-FABTRY-TGTACQ|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
263-FLDSVC-CO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,263-FLDSVC-CO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
27-TCBN-MVTCTRL|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,27-TCBN-MVTCTRL|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
286-ADA-SCCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,286-ADA-SCCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
3-13-FABN-155|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,3-13-FABN-155|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
3-BDE-1-AD|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,3-BDE-1-AD|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
30-MEDBDE|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,30-MEDBDE|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
317-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,317-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
372-CGO-TRANSCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,372-CGO-TRANSCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
377-HVY-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,377-HVY-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
4-1-FABN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,4-1-FABN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
4-27-FABN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,4-27-FABN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
40-ENGBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,40-ENGBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
41-POL-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,41-POL-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
416-POL-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,416-POL-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
452-ORDCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,452-ORDCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
5-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,5-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
501-FSB|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,501-FSB|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
501-MIBN-CEWI|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,501-MIBN-CEWI|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
501-MPCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,501-MPCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
51-MDM-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,51-MDM-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
512-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,512-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
515-POL-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,515-POL-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
529-ORDCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,529-ORDCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
541-POL-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,541-POL-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
561-SSBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,561-SSBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
584-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,584-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
588-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,588-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
594-MDM-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,594-MDM-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
596-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,596-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
632-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,632-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
66-MDM-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,66-MDM-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
68-MDM-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,68-MDM-TRKCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
69-ADABDE|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,69-ADABDE|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
69-CHEMCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,69-CHEMCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
7-TCGP-TPTDD|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,7-TCGP-TPTDD|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
70-ENGBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,70-ENGBN|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
702-EODDET|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,702-EODDET|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
71-ORDCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,71-ORDCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
720-EODDET|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,720-EODDET|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
77-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,77-MAINTCO|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
AVNBDE-1-AD|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,AVNBDE-1-AD|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
DIVARTY-1-AD|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,DIVARTY-1-AD|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
RSA|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,RSA|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin|org.cougaar.mlm.plugin.ldm.LDMSQLPlugin,plugin,0,
1-35-ARBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,1-35-ARBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
1-6-INFBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,1-6-INFBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
1-AD|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,1-AD|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
102-POL-SUPPLYCO|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,102-POL-SUPPLYCO|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
106-TCBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,106-TCBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
110-POL-SUPPLYCO|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,110-POL-SUPPLYCO|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
123-MSB|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,123-MSB|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
16-CSG|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,16-CSG|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
18-MAINTBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,18-MAINTBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
191-ORDBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,191-ORDBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
2-BDE-1-AD|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,2-BDE-1-AD|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
21-TSC-HQ|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,21-TSC-HQ|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
227-SUPPLYCO|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,227-SUPPLYCO|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
28-TCBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,28-TCBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
29-SPTGP|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,29-SPTGP|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
3-SUPCOM-HQ|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,3-SUPCOM-HQ|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
343-SUPPLYCO|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,343-SUPPLYCO|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
37-TRANSGP|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,37-TRANSGP|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
47-FSB|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,47-FSB|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
485-CSB|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,485-CSB|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
5-CORPS|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,5-CORPS|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
51-MAINTBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,51-MAINTBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
565-RPRPTCO|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,565-RPRPTCO|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
592-ORDCO|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,592-ORDCO|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
6-TCBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,6-TCBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
7-CSG|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,7-CSG|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
71-MAINTBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,71-MAINTBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
DISCOM-1-AD|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,DISCOM-1-AD|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
NCA|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,NCA|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
USAEUR|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,USAEUR|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
USEUCOM|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,USEUCOM|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
1-27-FABN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,1-27-FABN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
125-ORDBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,125-ORDBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
130-ENGBDE|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,130-ENGBDE|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
18-PERISH-SUBPLT|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,18-PERISH-SUBPLT|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
181-TCBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,181-TCBN|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
240-SSCO|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,240-SSCO|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin|org.cougaar.mlm.plugin.organization.GLSAllocatorPlugin,plugin,0,
